"date","user_id","is_new_user"
"2020-06-23",4601145911,FALSE
"2020-06-24",4601145911,FALSE
"2020-07-09",4601145911,FALSE
"2020-08-16",4601145911,FALSE
"2020-06-27",4621685799,TRUE
"2020-09-17",4621685799,FALSE
"2020-09-20",4628372155,TRUE
"2020-09-10",4628675315,FALSE
"2020-09-05",4636170372,TRUE
"2020-09-07",4636170372,FALSE
"2020-08-30",4672480580,FALSE
"2020-06-04",4709662918,FALSE
"2020-06-08",4711200597,FALSE
"2020-06-19",4711200597,FALSE
"2020-07-04",4711200597,FALSE
"2020-07-05",4711200597,FALSE
"2020-07-10",4711200597,FALSE
"2020-07-30",4734162981,TRUE
"2020-07-31",4771830479,TRUE
"2020-08-01",4771830479,FALSE
"2020-06-17",4789014599,FALSE
"2020-07-23",4789014599,FALSE
"2020-07-24",4789014599,FALSE
"2020-09-19",4789014599,FALSE
"2020-07-12",4795892686,FALSE
"2020-09-17",4816347202,TRUE
"2020-07-09",4829087366,FALSE
"2020-08-20",4829087366,FALSE
"2020-06-17",4846728792,FALSE
"2020-07-03",4846728792,FALSE
"2020-08-02",4846728792,FALSE
"2020-08-07",4856799089,FALSE
"2020-08-10",4856799089,FALSE
"2020-06-05",4881765219,FALSE
"2020-06-27",4881765219,FALSE
"2020-07-21",4881765219,FALSE
"2020-07-15",4933766355,TRUE
"2020-07-16",4933766355,FALSE
"2020-09-16",4933766355,FALSE
"2020-06-08",4954257039,TRUE
"2020-06-11",5069694397,FALSE
"2020-06-18",5069694397,FALSE
"2020-08-08",5069694397,FALSE
"2020-09-06",5069694397,FALSE
"2020-08-06",5115066788,TRUE
"2020-08-08",5115066788,FALSE
"2020-09-05",5115066788,FALSE
"2020-09-20",5115066788,FALSE
"2020-06-16",5115861840,TRUE
"2020-07-03",5115861840,FALSE
"2020-07-05",5115861840,FALSE
"2020-08-05",5115861840,FALSE
"2020-07-20",5130048933,TRUE
"2020-08-21",5130048933,FALSE
"2020-09-15",5144919934,FALSE
"2020-08-02",5176323107,TRUE
"2020-07-17",5180162237,FALSE
"2020-09-13",5180162237,FALSE
"2020-09-14",5180162237,FALSE
"2020-06-07",5197947520,FALSE
"2020-07-12",5197947520,FALSE
"2020-07-22",5197947520,FALSE
"2020-07-23",5197947520,FALSE
"2020-07-24",5197947520,FALSE
"2020-07-25",5197947520,FALSE
"2020-06-12",5210472402,TRUE
"2020-07-18",5210472402,FALSE
"2020-08-23",5210472402,FALSE
"2020-08-15",5213438533,TRUE
"2020-08-16",5213438533,FALSE
"2020-09-10",5213438533,FALSE
"2020-08-03",5262238791,TRUE
"2020-08-24",5262238791,FALSE
"2020-07-07",5290143197,FALSE
"2020-07-08",5290143197,FALSE
"2020-07-12",5290143197,FALSE
"2020-07-14",5290143197,FALSE
"2020-07-24",5307280462,FALSE
"2020-07-26",5307280462,FALSE
